year,field,consortium,ncsfixed,p10fixed,citsyearflex,author_first,author_et_al,title,source,volume,issue,pages,doi
2006,VPG,NULL,1.9760239271841926,0,4.0909090909090908,"Spermon, JR","RAMOS, L; WETZELS, AMM; SWEEP, CGJ; BRAAT, DDM; KIEMENEY, LALM; WITJES, JA",Sperm integrity pre- and post-chemotherapy in men with testicular germ cell cancer,HUMAN REPRODUCTION,21,7,1781-1786,10.1093/humrep/del084
2006,VPG,NULL,0.70258628522104627,0,1.4545454545454546,"MOL, BW","Verhagen, TEM; Hendriks, DJ; COLLINS, JA; Coomarasamy, A; Opmeer, BC; BROEKMANS, FJ",Value of ovarian reserve testing before IVF: a clinical decision analysis,HUMAN REPRODUCTION,21,7,1816-1823,10.1093/humrep/del042
2006,VPG,NULL,0.48302807108946932,0,1,"van Rooij, FB","van Balen, F; Hermanns, JMA",Migrants and the meaning of parenthood: involuntary childless Turkish migrants in The Netherlands,HUMAN REPRODUCTION,21,7,1832-1838,10.1093/humrep/del046
2006,VPG,NULL,0.21647074805172944,0,0.72727272727272729,"van Santbrink, EJP","FAUSER, BCJM",Ovulation induction in normogonadotropic anovulation (PCOS),BEST PRACTICE & RESEARCH CLINICAL ENDOCRINOLOGY & METABOLISM,20,2,261-270,10.1016/j.beem.2006.03.002
2006,VPG,NULL,1.3800010188297753,0,4.6363636363636367,"HOMBURG, R",NULL,Pregnancy complications in PCOS,BEST PRACTICE & RESEARCH CLINICAL ENDOCRINOLOGY & METABOLISM,20,2,281-292,10.1016/j.beem.2006.03.009
2006,GYN,NULL,0.92941525442927775,0,1.7272727272727273,"RAD, M","KLUFT, C; MENARD, J; BURGGRAAF, J; de Kam, ML; MEIJER, P; SIVIN, I; Sitruk-Ware, RL",Comparative effects of a contraceptive vaginal ring delivering a nonandrogenic progestin and continuous ethinyl estradiol and a combined oral contraceptive containing levonorgestrel on hemostasis variables,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,195,1,72-77,10.1016/j.ajog.2005.12.007
2006,OB,NULL,0.78266547741412862,0,1.4545454545454546,"Siroen, MPC","TEERLINK, T; Bolte, AC; van Elburg, RM; Richir, MC; Nijveldt, RJ; van der Hoven, B; van Leeuwen, PAM",No compensatory upregulation of placental dimethylarginine dimethylaminohydrolase activity in preeclampsia,GYNECOLOGIC AND OBSTETRIC INVESTIGATION,62,1,7-13,10.1159/000091752
2006,GYN,NULL,1.2643578161330271,0,2.7272727272727271,"van Brummen, HJ","BRUINSE, HW; van de Pol, G; HEINTZ, APM; van der Vaart, CH",Bothersome lower urinary tract symptoms 1 year after first delivery: prevalence and the effect of childbirth,BJU INTERNATIONAL,98,1,89-95,NULL
2006,OB,NULL,1.5818717281029575,0,6.1818181818181817,"OEPKES, D","Seaward, PG; VANDENBUSSCHE, FPHA; Windrim, R; KINGDOM, J; Beyene, J; KANHAI, HHH; OHLSSON, A; RYAN, G",Doppler ultrasonography versus amniocentesis to predict fetal anemia,NEW ENGLAND JOURNAL OF MEDICINE,355,2,156-164,NULL
2006,ONC,NULL,0.18166429987543092,0,0.45454545454545453,"Engberts, MK","Vermeulen, CFW; Verbruggen, BSM; van Haaften, M; BOON, ME; HEINTZ, APM",Candida and squamous (pre)neoplasia of immigrants and Dutch women as established in population-based cervical screening,INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER,16,4,1596-1600,10.1111/j.1525-1438.2006.00632.x
2006,ONC,NULL,0.50866003965120654,0,1.2727272727272727,"van Wijk, FH","HUIKESHOVEN, FJ; Abdulkadir, L; Ewing, PC; BURGER, CW",Stage III and IV endometrial cancer: a 20-year review of patients,INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER,16,4,1648-1655,10.1111/j.1525-1438.2006.00639.x
2006,OB,NULL,0.44024933104544733,0,0.81818181818181823,"van den Akker, ESA","OEPKES, D; BRAND, A; KANHAI, HHH",Vaginal delivery for fetuses at risk of alloimmune thrombocytopenia?,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,113,7,781-783,10.1111/j.1471-0528.2006.00993.x
2006,VPG,NULL,0.39133273870706431,0,0.72727272727272729,"van der Steeg, JW","Steures, P; EIJKEMANS, MJC; HABBEMA, JDF; BOSSUYT, PMM; HOMPES, PGA; van der Veen, F; MOL, BWJ",Do clinical prediction models improve concordance of treatment decisions in reproductive medicine?,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,113,7,825-831,10.1111/j.1471-0528.2006.00992.x
2006,OB,NULL,1.1489344059039546,0,2.1818181818181817,"GROENENDAAL, F","BENDERS, MJ; de Vries, LS",Pre-Wallerian degeneration in the neonatal brain following perinatal cerebral hypoxia-ischemia demonstrated with MRI,SEMINARS IN PERINATOLOGY,30,3,146-150,10.1053/j.semperi.2006.04.005
2006,VPG,NULL,1.4422948109174025,0,5.6363636363636367,"Steures, P","van der Steeg, JW; HOMPES, PGA; HABBEMA, JDF; EIJKEMANS, MJC; Broekmans, F; VERHOEVE, HR; BOSSUYT, PMM; van der Veen, F; MOL, BWJ",Intrauterine insemination with controlled ovarian hyperstimulation versus expectant management for couples with unexplained subfertility and an intermediate prognosis: a randomised clinical trial,LANCET,368,9531,216-221,NULL
2006,OB,NULL,0.12601943939621008,0,0.36363636363636365,"Drenthen, W","PIEPER, PG; Roos-Hesselink, JW; Zoon, N; VOORS, AA; MULDER, BJM; van Dijk, APJ; VLIEGEN, HW; Sollie, KM; EBELS, T; van Veldhuisen, DJ","Fertility, pregnancy, and delivery after biventricular repair for pulmonary atresia with an intact ventricular septum",AMERICAN JOURNAL OF CARDIOLOGY,98,2,259-261,10.1016/j.amjcard.2006.01.090
2006,OB,NULL,0.12601943939621008,0,0.36363636363636365,"Drenthen, W","PIEPER, PG; Zoon, N; Roos-Hesselink, JW; VOORS, AA; MULDER, BJM; van Dijk, APJ; Sollie, KM; VLIEGEN, HW; EBELS, T; van Veldhuisen, DJ",Pregnancy after biventricular repair for pulmonary atresia with ventricular septal defect,AMERICAN JOURNAL OF CARDIOLOGY,98,2,262-266,10.1016/j.amjcard.2006.01.094
2006,GYN,NULL,1.6631641395050234,0,3.0909090909090908,"van Brummen, HJ","BRUINSE, HW; van de Pol, G; HEINTZ, APM; van der Vaart, CH",Which factors determine the sexual function 1 year after childbirth?,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,113,8,914-918,10.1111/j.1471-0528.2006.01017.x
2006,GYN,NULL,0.58699910806059652,0,1.0909090909090908,"JANSEN, FW","Kroon, CD",Diagnostic hysteroscopy and saline infusion sonography: Prediction of intrauterine polyps and myomas,JOURNAL OF MINIMALLY INVASIVE GYNECOLOGY,13,4,320-324,10.1016/j.jmig.2006.03.018
2006,OB,NULL,0.67647108766165454,0,2.2727272727272729,"De Rooij, SR","Painter, RC; PHILLIPS, DIW; OSMOND, C; MICHELS, RPJ; BOSSUYT, PMM; BLEKER, OP; Roseboom, TJ",Hypothalamic-pituitary-adrenal axis activity in adults who were prenatally exposed to the Dutch famine,EUROPEAN JOURNAL OF ENDOCRINOLOGY,155,1,153-160,10.1530/eje.1.02193
2006,VPG,NULL,9.9789730533167864E-2,0,0.18181818181818182,"Kuijper, EAM","Houwink, EJF; van Weissenbruch, MM; HEIJ, HA; BLANKENSTEIN, MA; Huijser, J; MARTENS, F; LAMBALK, CB",Urinary gonadotropin measurements in neonates: a valuable non-invasive method,ANNALS OF CLINICAL BIOCHEMISTRY,43,NULL,320-322,NULL
2006,OB,NULL,1.6142475471666402,0,3,"Rost, CCM","Jacqueline, J; KAISER, A; VERHAGEN, AP; KOES, BW",Prognosis of women with pelvic pain during pregnancy: a long-term follow-up study,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,85,7,771-777,10.1080/00016340600626982
2006,GYN,NULL,0.58699910806059652,0,1.0909090909090908,"van de Pol, G","de Leeuw, JRJ; van Brummen, HJ; BRUINSE, HW; HEINTZ, APM; van der Vaart, CH",The Pregnancy Mobility Index: a mobility scale during and after pregnancy,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,85,7,786-791,10.1080/00016340500456373
2006,GYN,NULL,0.58699910806059652,0,1.0909090909090908,"Voorham-van der Zalm, PJ","PELGER, RCM; Van Heeswijk-Faase, IC; Elzevier, HW; OUWERKERK, TJ; VERHOEF, J; NIJEHOLT, GABLA",Placement of probes in electrostimulation and biofeedback training in pelvic floor dysfunction,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,85,7,850-855,10.1080/00016340500442456
2006,OB,NULL,0.13173492847894619,0,0.27272727272727271,"Groenen, PMW","Roes, EM; PEER, PGM; MERKUS, HMWM; STEEGERS, EAP; Steegers-Theunissen, RPM","Myo-inositol, glucose and zinc concentrations determined in the preconceptional period, during and after pregnancy",EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,127,1,50-55,10.1016/j.ejogrb.2005.08.028
2006,OB,NULL,0.6147629995684154,0,1.2727272727272727,"Roes, EM","Raijmakers, MT; de Boo, TM; Zusterzeel, PL; Merkus, HM; PETERS, WH; Steegers, EA",Oral N-acetylcysteine administration does not stabilise the process of established severe preeclampsia,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,127,1,61-67,10.1016/j.ejogr6.2005.09.007
2006,VPG,NULL,0.52693971391578476,0,1.0909090909090908,"Lambers, MJ","van Weering, HGI; van't Grunewold, MS; LAMBALK, CB; HOMBURG, R; SCHATS, R; HOMPES, PGA",Optimizing hCG cut-off values: A single determination on day 14 or 15 is sufficient for a reliable prediction of pregnancy outcome,EUROPEAN JOURNAL OF OBSTETRICS & GYNECOLOGY AND REPRODUCTIVE BIOLOGY,127,1,94-98,10.1016/j.ejogrb.2005.12.023
2006,OB,NULL,0,0,0,"van Himbergen, TM","VOORBIJ, HAM; Barendrecht, AD; van Rijn, BB; BRAMBILLA, R; van Tits, LJH; ROEST, M","High-throughput genotyping with infrared fluorescence allele specific hybridization (iFLASH): A simple, reliable and low-cost alternative",CLINICAL BIOCHEMISTRY,39,7,739-745,10.1016/j.clinbiochem.2006.02.012
2006,VPG,NULL,1.4149275296796724,0,3.5454545454545454,"Punyadeera, C","Thijssen, VL; Tchaikovski, S; KAMPS, R; DELVOUX, B; DUNSELMAN, GAJ; de Goeij, AFPM; GRIFFIOEN, AW; GROOTHUIS, PG",Expression and regulation of vascular endothelial growth factor ligands and receptors during menstruation and post-menstrual repair of human endometrium,MOLECULAR HUMAN REPRODUCTION,12,6,367-375,10.1093/molehr/ga1027
2006,ONC,NULL,1.7811845708841993,0,6.8181818181818183,"Madalinska, JB","van Beurden, M; BLEIKER, EMA; VALDIMARSDOTTIR, HB; Hollenstein, J; MASSUGER, LF; GAARENSTROOM, KN; MOURITS, MJE; VERHEIJEN, RHM; van Dorst, EBL; van der Putten, H; Van der Velden, K; BOONSTRA, H; AARONSON, NK",The impact of hormone replacement therapy on menopausal symptoms in younger high-risk women after prophylactic salpingo-oophorectomy,JOURNAL OF CLINICAL ONCOLOGY,24,22,3576-3582,10.1200/JCO.2005.05.1896
2006,VPG,NULL,1.1417027134842002,0,2.3636363636363638,"Huirne, JAF","van Loenen, ACD; DONNEZ, J; PIRARD, C; HOMBURG, R; SCHATS, R; MCDONNELL, J; LAMBALK, CB",Effect of an oral contraceptive pill on follicular development in IVF/ICSI patients receiving a GnRH antagonist: a randomized study,REPRODUCTIVE BIOMEDICINE ONLINE,13,2,235-245,NULL
2006,VPG,NULL,0.63889662008386539,0,1.3636363636363635,"LAVEN, JSE","FAUSER, BCJM",What role of estrogens in ovarian stimulation,MATURITAS,54,4,356-362,10.1016/j.maturitas.2006.04.022
2006,OB,NULL,1.8941190454526327,0,6.3636363636363633,"De Rooij, SR","Painter, RC; PHILLIPS, DIW; OSMOND, C; MICHELS, RPJ; GODSLAND, IF; BOSSUYT, PMM; BLEKER, OP; Roseboom, TJ",Impaired insulin secretion after prenatal exposure to the Dutch famine,DIABETES CARE,29,8,1897-1901,10.2337/dc06-0460
2006,GYN,NULL,0.19566636935353215,0,0.36363636363636365,"Koops, SES","Bisseling, TM; HEINTZ, APM; VERVEST, HAM",The effectiveness of tension-free vaginal tape (TVT) and quality of life measured in women with previous urogynecologic surgery: Analysis from The Netherlands TVT database,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,195,2,439-444,10.1016/j.ajog.2006.01.021
2006,OB,NULL,1.5653309548282572,0,2.9090909090909092,"Ganzevoort, W","Rep, A; De Vries, JIP; BONSEL, GJ; WOLF, H",Prediction of maternal complications and adverse infant outcome at admission for temporizing management of early-onset severe hypertensive disorders of pregnancy,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,195,2,495-503,10.1016/j.ajog.2006.02.012
2006,OB,NULL,4.4014446879115665,1,13,"Painter, RC","De Rooij, SR; BOSSUYT, PM; SIMMERS, TA; OSMOND, C; BARKER, DJ; BLEKER, OP; Roseboom, TJ",Early onset of coronary artery disease after prenatal exposure to the Dutch famine,AMERICAN JOURNAL OF CLINICAL NUTRITION,84,2,322-327,NULL
2006,GYN,NULL,0.39520478543683846,0,0.81818181818181823,"Klaassens, AHA","Van-Wiijk, FH; Hanifi-Moghaddam, P; Sijmons, B; Ewing, PC; Kate-Booij, MJT; Kooi, GS; KLOOSTERBOER, HJ; BLOK, LJ; BURGER, CW","Histological and immunohistochemical evaluation of postmenopausal endometrium after 3 weeks of treatment with tibolone, estrogen only, or estrogen plus progestagen",FERTILITY AND STERILITY,86,2,352-361,10.1016/j.fertnstert.2005.12.077
2006,OB,NULL,1.5122332727545207,0,4.3636363636363633,"Drenthen, W","PIEPER, PG; Roos-Hesselink, JW; van Lottum, WA; VOORS, AA; MULDER, BJM; van Dijk, APJ; VLIEGEN, HW; Sollie, KM; Moons, P; EBELS, T; van Veldhuisen, DJ",Pregnancy and delivery in women after Fontan palliation,HEART,92,9,1290-1294,10.1136/hrt.2005.085407
2006,VPG,NULL,0.26476238770731225,0,0.54545454545454541,"van der Stege, JG","Pahl-van Beest, EH; BEERTHUIZEN, RJCM; van Lunsen, RHW; SCHOLTEN, PC; BOGCHELMAN, DH",Effects of a preovulatory single low dose of mifepristone on ovarian function,EUROPEAN JOURNAL OF CONTRACEPTION AND REPRODUCTIVE HEALTH CARE,11,2,104-108,10.1080/13625180500539505
2006,OB,NULL,0.40847110217938076,0,0.63636363636363624,"Gerada, M","STRUIJK, PC; STEWART, PA; GUERRIERO, S; MELIS, GB; WLADIMIROFF, JW",Comparison between color Doppler cineloop- and conventional spectral Doppler-derived maximum velocity and flow in the umbilical vein,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,28,2,156-161,10.1002/uog.2729
2006,VPG,NULL,0.87646574692489676,0,2.4545454545454546,"Derijck, AAHA","van der Heijden, GW; GIELE, M; PHILIPPENS, MEP; van Bavel, CCAW; de Boer, P",gamma H2AX signalling during sperm chromatin remodelling in the mouse zygote,DNA REPAIR,5,8,959-971,10.1016/j.dnarep.2006.05.043
2006,ONC,NULL,0.30873865895326119,0,1.1818181818181819,"Hermsen, BBJ","Van Diest, PJ; Berkhof, J; MENKO, FH; GILLE, JJP; Pick, JMJ; MEIJER, S; WINTERS, HAH; KENEMANS, P; von Mensdorff-Pouilly, S; VERHEIJEN, RHM",Low prevalence of (pre) malignant lesions in the breast and high prevalence in the ovary and fallopian tube in women at hereditary high risk of breast and ovarian cancer,INTERNATIONAL JOURNAL OF CANCER,119,6,1412-1418,10.1002/ijc.21988
2006,VPG,NULL,1.2734376419631461,0,2.6363636363636362,"Fiddelers, AAA","Van Montfoort, APA; DIRKSEN, CD; DUMOULIN, JCM; LAND, JA; DUNSELMAN, GAJ; JANSSEN, JM; Severens, JL; EVERS, JLH",Single versus double embryo transfer: cost-effectiveness analysis alongside a randomized clinical trial,HUMAN REPRODUCTION,21,8,2090-2097,10.1093/humrep/del112
2006,VPG,NULL,0.43911642826315389,0,0.90909090909090906,"Haagen, EC","HERMENS, RPMG; Nelen, WLDM; BRAAT, DDM; GROL, RPTM; KREMER, JAM",Subfertility guidelines in Europe: the quantity and quality of intrauterine insemination guidelines,HUMAN REPRODUCTION,21,8,2103-2109,10.1093/humrep/del001
2006,OB,NULL,0.21955821413157695,0,0.45454545454545453,"WILDSCHUT, HIJ","PETERS, TJ; WEINER, CP","Screening in women's health, with emphasis on fetal Down's syndrome, breast cancer and osteoporosis",HUMAN REPRODUCTION UPDATE,12,5,499-512,10.1093/humupd/dml027
2006,VPG,NULL,0.21647074805172944,0,0.72727272727272729,"Beckers, NGM","Platteau, P; Eijkemans, MJ; MACKLON, NS; De Jong, FH; DEVROEY, P; FAUSER, BCJM",The early luteal phase administration of estrogen and progesterone does not induce premature luteolysis in normo-ovulatory women,EUROPEAN JOURNAL OF ENDOCRINOLOGY,155,2,355-363,10.1530/eje.1.02199
2006,GYN,NULL,1.1379220345197243,0,2.4545454545454546,"NIJLAND, E","DAVIS, S; LAAN, E; SCHULTZ, WW",Female sexual satisfaction and pharmaceutical intervention: A critical review of the drug intervention studies in female sexual dysfunction,JOURNAL OF SEXUAL MEDICINE,3,5,763-777,10.1111/j.1743-6109.2006.00285.x
2006,OB,NULL,0.71325803879503935,0,1.0909090909090908,"Bunders, M","Lugada, E; MERMIN, J; DOWNING, R; Were, W; THORNE, C; NEWELL, ML","Within and between race differences in lymphocyte, CD4+, CD8+ and neutrophil levels in HIV-uninfected children with or without HIV exposure in Europe and Uganda",ANNALS OF TROPICAL PAEDIATRICS,26,3,169-179,10.1179/1465325806X120255
2006,OB,NULL,1.2686093658425306,0,4.3636363636363633,"ZEEMAN, GG",NULL,Obstetric critical care: A blueprint for improved outcomes,CRITICAL CARE MEDICINE,34,9,S208-S214,10.1097/01.CCM.0000231884.99763.69
2006,GYN,NULL,5.2123175820314352E-2,0,0.18181818181818182,"GROOTHUIS, PG","de Gooyer, ME; ten Kate, J; Menheere, PP; DUNSELMAN, GAJ; de Goeij, AFPM; VERBOST, P; EDERVEEN, AGH; KLOOSTERBOER, HJ",Tibolone and metabolites induce prolactin production in human endometrial stromal cells in vitro: Evidence for cell-specific metabolism,JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,100,4-5,152-160,10.1016/j.jsbmb.2006.04.005
2006,OB,NULL,0.99789730533167853,0,1.8181818181818181,"Kooper, AJA","JANSSENS, PMW; de Groot, ANJA; Sambeek, MLFLV; van den Berg, CJMG; Tan-Sindhunata, GB; Van den Berg, PP; BIJLSMA, EK; SMITS, APT; WEVERS, RA",Lysosomal storage diseases in non-immune hydrops fetalis pregnancies,CLINICA CHIMICA ACTA,371,1-2,176-182,10.1016/j.cca.2006.03.007
2006,GYN,NULL,0.39133273870706431,0,0.72727272727272729,"De Waard, J","TRIMBOS, B; PETERS, L",Cosmetic results of lower midline abdominal incision: Donati stitches versus a continuous intracutaneous suture in a randomized clinical trial,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,85,8,955-959,10.1080/00016340500433059
2006,ONC,NULL,0.14674977701514913,0,0.27272727272727271,"Verschuuren, SI","Schaap, JJ; van't Veer, MB; STIJNEN, T; BURGER, CW; ANSINK, AC",Optimal treatment of premature ovarian failure after treatment for Hodgkin's lymphoma is often withheld,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,85,8,997-1002,10.1080/00016340600677043
2006,OB,NULL,0.97833184676766083,0,1.8181818181818181,"MULLER, AE","OOSTVOGEL, PM; STEEGERS, EAP; DORR, PJ",Morbidity related to maternal group B streptococcal infections,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,85,9,1027-1037,10.1080/00016340600780508
2006,VPG,NULL,0.26346985695789238,0,0.54545454545454541,"Heijnen, EMEW","Klinkert, ER; Schmoutziguer, APE; EIJKEMANS, MJC; te Velde, ER; BROEKMANS, FJM",Prevention of multiple pregnancies after IVF in women 38 and older: a randomized study,REPRODUCTIVE BIOMEDICINE ONLINE,13,3,386-393,NULL
2006,ONC,NULL,0.43911642826315389,0,0.90909090909090906,"van Hamont, D","Nissen, LHC; Siebers, AG; Hendricks, JCM; MELCHERS, WJG; KREMER, JAM; MASSUGER, LFAG",Abnormal cervical cytology in women eligible for IVF,HUMAN REPRODUCTION,21,9,2359-2363,10.1093/humrep/del132
2006,VPG,NULL,1.7125540702263002,0,3.5454545454545454,"Pelinck, MJ","Vogel, NEA; HOEK, A; SIMONS, AHM; ARTS, EGJM; Mochtar, MH; Beemsterboer, S; Hondelink, MN; HEINEMAN, MJ",Cumulative pregnancy rates after three cycles of minimal stimulation IVF and results according to subfertility diagnosis: a multicentre cohort study,HUMAN REPRODUCTION,21,9,2375-2383,10.1093/humrep/del192
2006,OB,NULL,0.39133273870706431,0,0.72727272727272729,"BLAAUW, J","SMIT, AJ; van Pampus, MG; van Doormal, JJ; AARNOUDSE, JG; RAKHORST, G; GRAAFF, R","Skin autofluorescence, a marker of advanced glycation end products and oxidative stress, is increased in recently preeclamptic women",AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,195,3,717-722,10.1016/j.ajog.2006.06.086
2006,OB,NULL,3.4241614636868127,1,6.3636363636363633,"van Rijn, BB","Hoeks, LB; BOTS, ML; FRANX, A; BRUINSE, HW",Outcomes of subsequent pregnancy after first pregnancy with early-onset preeclampsia,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,195,3,723-728,10.1016/j.ajog.2006.06.044
2006,OB,NULL,1.0919635207732235,0,3.4545454545454546,"Painter, RC","De Rooij, SR; BOSSUYT, PM; PHILLIPS, DI; OSMOND, C; BARKER, DJ; BLEKER, OP; Roseboom, TJ",Blood pressure response to psychological stressors in adults after prenatal exposure to the Dutch famine,JOURNAL OF HYPERTENSION,24,9,1771-1778,NULL
2006,ONC,NULL,1.1637072529776769,0,4.4545454545454541,"Wisman, GBA","Nijhuis, ER; HOQUE, MO; Reesink-Peters, N; KONING, AJ; Volders, HH; Buikema, HJ; BOEZEN, HM; HOLLEMA, H; SCHUURING, E; SIDRANSKY, D; van der Zee, AGJ",Assessment of gene promoter hypermethylation for detection of cervical neoplasia,INTERNATIONAL JOURNAL OF CANCER,119,8,1908-1914,10.1002/ijc.22060
